TRADEDATE,CLOSE,VALUE,VOLUME
2018-08-13,190.0,20128588961.3,106701070.0
2018-08-14,192.76,15858852181.8,82753490.0
2018-08-15,187.98,14725840102.6,77725280.0
2018-08-16,191.6,10404303397.5,54684020.0
2018-08-17,189.55,8610449552.0,45242690.0
2018-08-20,191.2,9500055126.9,49443050.0
2018-08-21,191.8,7701782573.9,40349600.0
2018-08-21,191.8,7701782573.9,40349600.0
2018-08-22,187.8,12651411162.5,66396800.0
2018-08-23,178.71,27065677929.2,147648980.0
2018-08-24,180.39,23457535153.0,133262230.0
2018-08-27,183.27,9436364424.6,51721470.0
2018-08-28,182.0,9080653589.9,49610370.0
2018-08-29,183.5,7182618810.7,39285100.0
2018-08-30,178.0,12019920144.6,66285490.0
2018-08-31,182.0,11442463693.3,63814120.0
2018-09-03,181.21,5674285972.0,31275240.0
2018-09-04,179.5,10220677869.6,56794110.0
2018-09-05,178.46,7999914277.0,44505050.0
2018-09-06,175.0,8793444616.0,49419910.0
2018-09-07,174.9,12023114397.0,68532820.0
2018-09-10,171.21,13361792221.8,77730540.0
2018-09-11,169.36,15752300258.0,93278700.0
2018-09-12,173.9,16178029284.8,93574140.0
2018-09-13,183.5,35718530627.1,194912360.0
2018-09-14,188.71,23811121559.5,127908270.0
2018-09-17,188.11,12657495056.9,67025000.0
2018-09-18,191.65,15935602842.5,83601870.0
2018-09-19,193.9,11765790485.2,61065690.0
2018-09-20,191.16,25907671831.7,133004440.0
2018-09-21,193.44,20987085349.6,109182050.0
2018-09-24,198.75,14980862393.8,76000500.0
2018-09-24,198.75,14980862393.8,76000500.0
2018-09-25,195.55,17816394892.2,90058270.0
2018-09-26,195.79,12107685829.7,61988530.0
2018-09-27,204.1,20287763496.9,101333900.0
2018-09-28,203.32,20640002411.7,101839410.0
2018-10-01,204.2,11200731324.1,55013680.0
2018-10-02,199.5,15967060127.3,79003430.0
2018-10-03,198.3,15326875712.8,76679890.0
2018-10-04,189.35,16889190425.7,87451180.0
2018-10-05,187.2,19431049586.3,103279820.0
2018-10-08,191.85,15450505217.0,82502650.0
2018-10-09,191.25,16579437585.2,86121280.0
2018-10-10,189.89,12901659213.4,67336620.0
2018-10-11,185.27,23161160055.1,125364360.0
2018-10-12,191.85,11967488185.0,63093510.0
2018-10-15,190.92,10382085271.3,54220850.0
2018-10-16,196.05,12322929981.2,64061080.0
2018-10-17,194.05,15439909926.6,79027880.0
2018-10-18,191.0,9497146513.4,49394850.0
2018-10-19,183.8,18187314080.4,96950320.0
2018-10-22,180.7,17068259418.5,92854160.0
2018-10-23,181.0,13991339614.5,77903480.0
2018-10-24,188.01,19832667501.9,106814960.0
2018-10-25,186.71,14912998515.9,80112060.0
2018-10-26,181.0,16813560687.7,92868230.0
2018-10-26,181.0,16813560687.7,92868230.0
2018-10-29,185.59,11281052334.4,61368040.0
2018-10-30,184.78,11277603675.4,61227000.0
2018-10-31,189.8,12501637020.5,66890490.0
2018-11-01,188.67,14659260131.4,77588390.0
2018-11-02,192.6,13275834208.1,69325930.0
2018-11-06,197.8,12927016495.6,65904630.0
2018-11-07,201.9,19697287441.3,98634400.0
2018-11-08,202.89,19186262036.4,94736930.0
2018-11-09,195.75,19066752943.8,96097970.0
2018-11-12,196.82,16404774101.4,82362260.0
2018-11-13,196.56,15499378471.0,78638020.0
2018-11-14,199.2,16355808484.3,83071810.0
2018-11-15,200.15,12524407289.2,62376350.0
2018-11-16,199.26,13363158527.7,66434280.0
2018-11-19,197.99,10061923655.3,50559670.0
2018-11-20,194.21,12942993160.1,66392190.0
2018-11-21,197.5,11448733173.5,58475250.0
2018-11-22,199.4,9858727498.9,49731020.0
2018-11-23,197.3,10030443127.2,50984250.0
2018-11-26,188.5,22420557112.3,117412600.0
2018-11-27,191.03,16719755012.7,87812910.0
2018-11-28,190.2,11541818590.3,60383880.0
2018-11-29,195.76,16139491460.5,83234570.0
2018-11-30,194.0,12993600685.9,67411490.0
2018-11-30,194.0,12993600685.9,67411490.0
2018-12-03,200.3,16385948573.4,81820020.0
2018-12-04,199.0,11528970773.3,58006750.0
2018-12-05,196.0,9734457940.7,49771400.0
2018-12-06,192.19,12399197206.1,64556990.0
2018-12-07,195.01,12433246380.4,64007740.0
2018-12-10,191.8,11891150325.9,61815010.0
2018-12-11,192.57,10537857037.9,54872050.0
2018-12-12,190.45,9785365619.1,50988040.0
2018-12-13,189.17,8266209067.4,43510520.0
2018-12-14,184.93,13613007249.8,73307750.0
2018-12-17,182.3,11052002008.7,59876690.0
2018-12-18,186.6,14678476272.8,80342620.0
2018-12-19,188.85,11576233463.1,61953220.0
2018-12-20,189.3,16685397398.5,88123070.0
2018-12-21,186.79,11346374195.8,60633190.0
2018-12-24,184.3,6022072846.5,32587550.0
2018-12-25,183.3,6298604219.7,34732450.0
2018-12-26,183.4,5541701129.1,30129900.0
2018-12-27,185.0,8820686720.4,47527120.0
2018-12-28,186.5,7418966648.8,39831090.0
2018-12-29,186.3,1705839164.6,9167600.0
2019-01-03,186.99,7606839232.6,40249190.0
2019-01-04,190.99,6178982723.2,32583360.0
2019-01-08,191.24,7439747926.7,38856560.0
2019-01-08,191.24,7439747926.7,38856560.0
2019-01-09,197.0,13793750286.7,70707820.0
2019-01-10,196.75,11072132895.5,56378780.0
2019-01-11,196.8,12591455167.1,63811140.0
2019-01-14,196.8,8750022132.0,44774070.0
2019-01-15,198.0,10510647840.0,53217180.0
2019-01-16,201.26,12483769929.2,62469270.0
2019-01-17,203.32,12142891257.6,59989420.0
2019-01-18,208.44,15305706306.9,74335240.0
2019-01-21,207.17,11585526896.5,55523010.0
2019-01-22,207.95,10635473806.4,51361560.0
2019-01-23,210.4,16773945829.3,79765560.0
2019-01-24,212.2,16607825656.3,78537190.0
2019-01-25,212.0,12531962919.7,58844660.0
2019-01-28,209.7,11922142893.0,56537300.0
2019-01-29,213.61,13471004729.3,63963210.0
2019-01-30,213.14,12699037074.2,59319900.0
2019-01-31,217.9,17427452979.0,80344740.0
2019-02-01,216.29,12025357439.1,55512060.0
2019-02-04,215.5,8834464267.9,40925530.0
2019-02-05,217.85,10141679731.1,46690970.0
2019-02-06,216.59,10000436468.6,46155500.0
2019-02-07,211.01,14794746671.6,69248500.0
2019-02-08,210.43,10896313543.1,51799020.0
2019-02-11,214.0,10599898803.9,49657780.0
2019-02-11,214.0,10599898803.9,49657780.0
2019-02-12,219.1,16027207897.2,73724050.0
2019-02-13,213.9,18429888789.7,85228940.0
2019-02-14,204.43,32089490182.2,155830530.0
2019-02-15,208.0,16440157393.8,79213270.0
2019-02-18,204.19,15744768858.2,76658220.0
2019-02-19,202.08,13555179033.4,66705090.0
2019-02-20,206.89,13696412235.1,66813180.0
2019-02-21,203.41,13952696321.2,68159040.0
2019-02-22,205.25,9375758283.4,45768640.0
2019-02-25,205.86,14637840913.3,70929780.0
2019-02-26,205.8,10380382815.4,50829020.0
2019-02-27,205.4,11103169212.5,54146260.0
2019-02-28,207.8,12861351787.8,62340230.0
2019-03-01,206.54,9559048167.2,46106110.0
2019-03-04,205.5,6528156160.1,31661100.0
2019-03-05,202.92,9445365469.6,46422920.0
2019-03-06,205.0,10817493630.0,52940220.0
2019-03-07,203.95,9440119640.4,46079750.0
2019-03-11,205.25,8673746363.1,42484580.0
2019-03-12,205.1,8692197347.6,42292620.0
2019-03-13,206.0,5846626647.6,28536880.0
2019-03-14,203.66,8972775024.4,43879390.0
2019-03-15,203.55,7336045663.3,35953260.0
2019-03-18,205.9,8389470396.4,40854520.0
2019-03-19,207.7,9903533910.2,47791920.0
2019-03-20,209.8,11569085791.0,55535200.0
2019-03-21,210.61,14163016455.2,67037150.0
2019-03-22,207.7,10313343201.3,49421400.0
2019-03-25,214.0,22848249253.9,108111450.0
2019-03-26,218.0,17633502019.4,81466100.0
2019-03-27,214.1,15596522767.4,71996140.0
2019-03-28,215.07,10216959979.2,47565550.0
2019-03-29,214.42,18553632347.3,85814090.0
2019-04-01,217.7,11253074150.2,51803650.0
2019-04-02,218.23,10751708504.0,49230090.0
2019-04-03,219.05,20531098477.6,92738080.0
2019-04-04,221.8,11446112440.2,51964100.0
2019-04-05,227.5,17547675168.7,78052850.0
2019-04-08,232.3,16291618232.9,70857870.0
2019-04-09,238.0,27784863995.4,117431200.0
2019-04-10,243.68,31346391662.0,129370870.0
2019-04-11,238.86,25595059413.5,105413510.0
2019-04-12,239.5,23085050839.9,96227220.0
2019-04-15,237.8,11472210998.8,47884980.0
2019-04-16,233.24,20298807946.6,86433710.0
2019-04-17,234.3,16427399744.4,70239480.0
2019-04-18,232.79,12943427799.9,55729500.0
2019-04-19,232.6,2862831138.4,12300520.0
2019-04-22,235.41,10397459472.8,44282380.0
2019-04-23,235.67,13418935007.5,56873940.0
2019-04-24,236.0,10266634044.4,43619460.0
2019-04-25,227.8,23343816029.6,100809150.0
2019-04-26,223.18,21096827673.8,94128120.0
2019-04-29,228.8,11045122505.5,48833240.0
2019-04-30,225.17,14338585768.1,63461350.0
2019-05-02,229.1,8345545316.6,36536970.0
2019-05-03,232.52,10995571036.2,47635490.0
2019-05-06,232.8,11128064650.4,48493800.0
2019-05-07,231.49,10798164156.9,46520740.0
2019-05-08,230.0,9760522510.4,42299640.0
2019-05-10,227.0,10117567873.4,44398820.0
2019-05-13,224.22,10653573231.2,47092220.0
2019-05-14,227.88,17481625434.6,76594470.0
2019-05-15,228.69,13902878592.5,61125230.0
2019-05-16,228.19,9213037193.4,40133150.0
2019-05-17,226.94,6477834359.6,28523030.0
2019-05-20,226.0,6849501464.9,30226170.0
2019-05-21,232.71,13542510908.4,59079510.0
2019-05-22,235.86,13965801460.5,59430610.0
2019-05-23,229.3,11948509779.5,51517700.0
2019-05-24,234.45,15426776802.8,65885440.0
2019-05-27,236.0,6539312871.4,27786310.0
2019-05-28,233.19,17376341037.5,74118940.0
2019-05-29,233.4,12058285065.1,51831510.0
2019-05-30,232.75,8499588638.8,36413600.0
2019-05-31,233.24,12379239716.0,53532020.0
2019-06-03,239.95,20073174687.7,84461310.0
2019-06-04,236.0,16602617098.4,70060790.0
2019-06-05,239.0,12596463385.2,52861630.0
2019-06-06,244.89,14957128724.6,61360950.0
2019-06-07,248.28,16949585336.6,68423470.0
2019-06-10,249.0,15582010956.3,62696710.0
2019-06-11,235.89,16115167732.3,67944000.0
2019-06-13,240.49,17852206746.3,75253430.0
2019-06-14,238.8,12115076103.7,50409780.0
2019-06-17,237.8,8036458694.4,33622230.0
2019-06-18,241.8,11706132989.0,48958470.0
2019-06-19,240.4,8156723970.1,33945380.0
2019-06-20,244.1,15685985981.2,64381820.0
2019-06-21,238.02,14650470642.3,61061660.0
2019-06-24,239.09,6643127409.0,27723430.0
2019-06-25,236.7,9093981303.5,38549170.0
2019-06-26,240.59,9501367310.9,39714300.0
2019-06-27,240.5,11575678587.9,48171380.0
2019-06-28,238.55,8002503226.7,33405070.0
2019-07-01,242.98,12301680169.7,50758220.0
2019-07-02,241.2,6884237874.5,28583620.0
2019-07-03,241.51,7929103535.0,32731470.0
2019-07-04,242.82,6130734609.1,25316980.0
2019-07-05,242.83,6760464589.7,27870840.0
2019-07-08,243.3,6925195477.3,28620550.0
2019-07-09,242.74,6403927430.2,26380230.0
2019-07-10,243.76,10143952505.1,41599760.0
2019-07-11,241.3,8036453218.6,33165890.0
2019-07-12,237.02,11344426526.7,47691520.0
2019-07-15,235.27,10665551854.6,45070430.0
2019-07-16,234.75,8469613947.2,36223090.0
2019-07-17,234.63,7916484903.5,33529510.0
2019-07-18,234.78,5421952289.0,23057060.0
2019-07-19,232.85,8156962941.6,34706170.0
2019-07-22,230.35,8783436642.4,37949300.0
2019-07-23,232.48,8401389505.7,36363560.0
2019-07-24,230.65,6355386841.4,27365890.0
2019-07-25,232.9,7688444437.3,33078390.0
2019-07-26,230.55,6015905213.4,25918140.0
2019-07-29,232.8,4268129902.1,18373570.0
2019-07-30,236.0,8133168850.2,34843870.0
2019-07-31,233.49,11973417433.7,50848520.0
2019-08-01,229.5,12919251256.6,56165810.0
2019-08-02,220.81,21168981970.1,94676140.0
2019-08-05,222.24,10951329795.7,49233230.0
2019-08-06,226.01,10994183243.5,48804210.0
2019-08-07,222.25,11134426036.8,49612760.0
2019-08-08,223.93,7020281496.8,31264340.0
2019-08-09,220.67,7008035302.4,31503650.0
2019-08-12,222.3,6376561167.9,28795640.0
2019-08-13,223.18,10426580466.8,46729240.0
2019-08-14,217.11,11432328998.1,52025460.0
2019-08-15,214.59,14720511306.4,68320490.0
2019-08-16,215.05,8278137161.1,38449500.0
2019-08-19,217.4,8175727934.7,37788830.0
2019-08-20,216.0,8038759907.7,37017510.0
2019-08-21,218.62,9367396845.4,42949600.0
2019-08-22,219.5,10023740283.8,45760130.0
2019-08-23,219.5,12059412882.8,54778400.0
2019-08-26,218.5,7702639286.0,35264670.0
2019-08-27,217.89,11169112379.1,51340690.0
2019-08-28,218.3,6609291772.3,30298300.0
2019-08-29,221.5,7907146900.3,35897160.0
2019-08-30,224.2,13024846001.0,58186220.0
2019-09-02,226.68,8811801767.0,38941480.0
2019-09-03,224.0,9969137870.0,44560910.0
2019-09-04,227.1,9419148686.7,41663520.0
2019-09-05,230.79,12613786320.0,54900790.0
2019-09-06,229.02,8712649385.2,37942350.0
2019-09-09,229.0,5221598395.5,22795060.0
2019-09-10,233.3,14002586557.4,60396660.0
2019-09-11,234.72,9829198336.9,41927500.0
2019-09-12,234.57,9129512191.0,38978190.0
2019-09-13,233.0,5393664930.4,23109620.0
2019-09-16,235.32,9289730429.8,39568910.0
2019-09-17,235.89,13128176200.8,55770430.0
2019-09-18,235.3,6027760806.6,25599810.0
2019-09-19,234.98,9249295187.2,39447820.0
2019-09-20,232.0,9437218924.6,40638980.0
2019-09-23,229.7,6489165111.7,28199640.0
2019-09-24,227.5,9972579439.1,43410340.0
2019-09-25,228.09,8611835756.0,37974670.0
2019-09-26,229.09,7512187937.8,32739690.0
2019-09-27,228.05,4135961998.5,18062510.0
2019-09-30,227.71,6876686920.8,30235910.0
2019-10-01,226.49,6813487722.8,29870590.0
2019-10-02,223.5,9527050503.5,42441850.0
2019-10-03,224.08,8607791413.8,38368040.0
2019-10-04,222.76,7229037224.3,32222650.0
2019-10-07,227.55,9055294553.1,40155510.0
2019-10-08,226.03,7019632436.8,31019500.0
2019-10-09,227.7,9041797336.5,39714120.0
2019-10-10,228.5,7203071962.8,31717090.0
2019-10-11,230.31,8629478331.8,37497240.0
2019-10-14,228.4,7933452937.8,34628680.0
2019-10-15,229.4,7029710726.6,30763750.0
2019-10-16,231.0,9040056309.4,39214000.0
2019-10-17,233.5,10678748294.1,46007620.0
2019-10-18,235.55,10035121583.6,42729350.0
2019-10-21,234.94,6692570441.0,28457490.0
2019-10-22,239.77,9566243389.4,40298890.0
2019-10-23,239.57,8277292939.0,34655410.0
2019-10-24,242.78,9729515862.3,40384770.0
2019-10-25,240.0,11920857496.5,49789040.0
2019-10-28,237.03,9353118338.7,39049350.0
2019-10-29,240.11,9899718643.9,41494140.0
2019-10-30,239.51,10474892277.3,43597180.0
2019-10-31,234.89,14333282167.9,60316780.0
2019-11-01,236.4,9220837088.0,39229280.0
2019-11-05,238.53,10418811901.4,43691630.0
2019-11-06,239.02,7952301153.2,33409220.0
2019-11-07,242.5,10779450937.4,44689490.0
2019-11-08,240.17,7342414951.4,30570360.0
2019-11-11,241.5,6538637824.3,27141630.0
2019-11-12,239.87,8590798985.9,35518510.0
2019-11-13,237.21,7473242462.4,31448020.0
2019-11-14,237.5,8160757018.1,34330750.0
2019-11-15,240.0,7323638859.0,30696890.0
2019-11-18,237.45,7861032604.7,32959720.0
2019-11-19,239.25,6958331286.1,29135880.0
2019-11-20,237.78,6694764012.7,28102170.0
2019-11-21,237.15,5837423118.4,24654430.0
2019-11-22,238.13,8001650684.8,33570690.0
2019-11-25,237.98,4183426976.6,17558180.0
2019-11-26,235.0,13740719377.8,58341360.0
2019-11-27,234.22,5141770254.6,21885350.0
2019-11-28,235.2,4418997771.4,18855690.0
2019-11-29,233.98,6370105736.3,27285350.0
2019-12-02,233.77,6622698810.4,28216350.0
2019-12-03,230.66,6181173482.9,26687260.0
2019-12-04,231.59,5621094961.8,24314550.0
2019-12-05,231.71,5353284865.8,23210580.0
2019-12-06,235.14,7777357128.9,33286170.0
2019-12-09,237.04,7503116033.1,31774040.0
2019-12-10,237.91,8592139689.9,36098910.0
2019-12-11,240.32,10612153788.4,44167850.0
2019-12-12,241.05,8731105191.4,36174650.0
2019-12-13,241.21,8026327875.7,33163750.0
2019-12-16,241.45,6186560505.6,25624180.0
2019-12-17,241.6,8187207941.9,33841520.0
2019-12-18,246.2,13601102505.0,55765490.0
2019-12-19,244.0,14726176097.4,59951760.0
2019-12-20,244.71,8059444818.5,32957750.0
2019-12-23,248.8,5921982333.9,23996810.0
2019-12-24,248.67,5237753854.0,21062040.0
2019-12-25,248.04,1964919964.3,7921260.0
2019-12-26,248.24,3220751527.7,12989080.0
2019-12-27,252.06,8018118071.0,31982760.0
2019-12-30,254.75,10959893255.5,43157360.0
2020-01-03,255.0,9165474633.3,35851840.0
2020-01-06,253.9,5646009935.8,22348300.0
2020-01-08,259.15,10485882097.9,40817240.0
2020-01-09,257.99,9936032087.9,38329020.0
2020-01-10,258.19,4864405366.3,18851390.0
2020-01-13,262.4,6719255698.1,25855010.0
2020-01-14,259.05,8103825686.4,31125740.0
2020-01-15,256.31,12661740755.8,49361790.0
2020-01-16,257.51,10367670370.1,40246770.0
2020-01-17,262.5,11730973230.7,44914290.0
2020-01-20,266.28,7891039716.6,29797710.0
2020-01-21,268.06,10116243295.7,38082090.0
2020-01-22,266.54,11869000221.9,44282490.0
2020-01-23,263.73,10758037619.6,40604170.0
2020-01-24,265.49,7262832432.3,27340100.0
2020-01-27,255.32,14573355407.9,56453370.0
2020-01-28,257.7,12365444789.1,48137360.0
2020-01-29,259.94,9098209650.8,35047940.0
2020-01-30,257.31,8167114682.7,31769340.0
2020-01-31,252.2,12249844290.7,47921560.0
2020-02-03,253.99,13363918755.6,52728460.0
2020-02-04,255.4,12692962569.8,49786360.0
2020-02-05,255.2,12992374109.8,50756570.0
2020-02-06,252.11,11098851157.0,43615980.0
2020-02-07,254.3,12648688569.6,50226630.0
2020-02-10,252.26,8929308973.1,35220690.0
2020-02-11,254.5,20381955261.5,79454730.0
2020-02-12,254.5,13351886412.8,52523300.0
2020-02-13,253.89,9314224120.0,36730840.0
2020-02-14,251.75,7579007855.0,30017380.0
2020-02-17,251.36,6637504387.0,26429380.0
2020-02-18,249.2,9054245995.6,36365950.0
2020-02-19,249.7,6437007441.5,25798890.0
2020-02-20,250.15,7704063757.8,30717360.0
2020-02-21,250.8,6926329901.6,27762930.0
2020-02-25,245.19,10141332087.8,41055780.0
2020-02-26,250.8,16724373957.7,67757850.0
2020-02-27,242.88,14287528242.1,58240400.0
2020-02-28,233.36,29250123419.3,124633310.0
2020-03-02,228.17,23615359168.5,101986040.0
2020-03-03,236.63,19695761022.1,83653950.0
2020-03-04,235.27,12738292785.5,54274670.0
2020-03-05,232.33,13359836777.1,57083760.0
2020-03-06,219.99,23122055667.7,104446900.0
2020-03-10,201.2,49385427971.3,244541800.0
2020-03-11,194.53,27368963511.9,138304030.0
2020-03-12,175.91,35646674940.5,197972880.0
2020-03-13,198.6,50434232135.0,263038280.0
2020-03-16,195.85,33462089397.7,174273600.0
2020-03-17,184.01,35134438033.5,184148390.0
2020-03-18,174.27,27438382586.0,155008180.0
2020-03-19,189.51,34507099921.0,187427700.0
2020-03-20,195.69,33640155970.2,170582970.0
2020-03-23,183.37,29394019795.5,157891450.0
2020-03-24,192.64,20144255967.3,104881990.0
2020-03-25,188.08,36047953308.7,187978350.0
2020-03-26,188.07,20794391118.5,111602370.0
2020-03-27,180.38,20992083168.9,114277750.0
2020-03-30,183.0,16984102870.2,94334680.0
2020-03-31,187.21,21273110563.5,114026920.0
2020-04-01,184.78,14152323782.7,76826820.0
2020-04-02,186.95,23370357267.7,125636360.0
2020-04-03,185.64,17235065518.9,92860290.0
2020-04-06,190.7,14703005110.4,77864920.0
2020-04-07,197.63,26938901533.1,136421670.0
2020-04-08,200.29,17786713217.2,89980980.0
2020-04-09,203.61,22320788796.1,109981630.0
2020-04-10,201.99,5800209935.8,28758250.0
2020-04-13,198.26,8212681043.4,41284390.0
2020-04-14,197.37,16029896035.5,80220070.0
2020-04-15,186.07,18670648932.7,98164460.0
2020-04-16,188.5,20595306653.4,109174870.0
2020-04-17,191.8,13685370762.7,71727940.0
2020-04-20,189.32,11794682206.4,62240080.0
2020-04-21,186.05,17514787767.5,94307290.0
2020-04-22,190.2,14242707865.6,75361890.0
2020-04-23,190.94,11973068616.3,62759650.0
2020-04-24,188.91,10472460449.3,55313850.0
2020-04-27,188.9,8280718574.0,43711720.0
2020-04-28,192.8,15058997718.5,78584780.0
2020-04-29,195.8,13579539158.7,69842140.0
2020-04-30,197.25,17208241261.6,87198650.0
2020-05-04,193.69,10956456919.7,56398200.0
2020-05-05,194.75,6913652876.1,35439260.0
2020-05-06,195.7,9707394359.8,49561410.0
2020-05-07,195.51,11343545876.3,57728990.0
2020-05-08,196.02,6617841364.8,33836340.0
2020-05-12,191.4,13070048549.5,67656880.0
2020-05-13,187.31,11961690830.5,63466110.0
2020-05-14,183.81,14231605183.4,76682120.0
2020-05-15,183.85,11679302654.5,63148140.0
2020-05-18,188.93,14534902238.5,77545890.0
2020-05-19,189.0,19951575701.7,105324020.0
2020-05-20,193.98,17813722381.1,93343040.0
2020-05-21,192.4,15420063130.0,79541950.0
2020-05-22,188.9,10819219615.2,57013570.0
2020-05-25,191.0,4393812737.8,23140090.0
2020-05-26,194.0,15409981368.9,79312200.0
2020-05-27,198.51,22860566656.3,116074210.0
2020-05-28,205.0,23677007418.1,117179670.0
2020-05-29,200.5,21465081835.5,106653140.0
2020-06-01,203.66,13373648341.9,65650670.0
2020-06-02,212.0,24294100965.5,116868310.0
2020-06-03,221.5,31549092543.7,145043730.0
2020-06-04,213.1,26485488602.2,122494020.0
2020-06-05,219.1,19225352020.3,88658860.0
2020-06-08,220.3,19572072820.0,88826700.0
2020-06-09,217.23,15045754084.5,69166250.0
2020-06-10,212.53,19662728515.9,91895460.0
2020-06-11,208.35,14524836992.8,70033060.0
2020-06-15,207.32,15576360955.0,75996510.0
2020-06-16,207.76,13980584331.2,66559110.0
2020-06-17,208.14,11802788689.2,56578870.0
2020-06-18,203.77,14802264834.6,72275760.0
2020-06-19,207.0,15554563362.6,75045510.0
2020-06-22,206.4,12074076979.8,58664110.0
2020-06-23,207.3,11137767479.7,53487940.0
2020-06-25,206.92,14541271980.8,71495220.0
2020-06-26,203.15,9536028546.0,46690640.0
2020-06-29,205.8,8775787315.9,43082680.0
2020-06-30,203.22,8909592214.0,43754960.0
2020-07-02,209.6,15895629292.0,76382050.0
2020-07-03,210.95,10651660815.1,50644210.0
2020-07-06,214.61,11914952236.6,55455110.0
2020-07-07,210.53,9483841870.2,44728560.0
2020-07-08,210.97,8859053776.1,42068480.0
2020-07-09,209.11,9485167255.3,45189000.0
2020-07-10,212.28,10603240360.5,50706520.0
2020-07-13,208.39,10836025409.7,51331610.0
2020-07-14,209.5,13674397301.5,66035020.0
2020-07-15,211.09,10392614438.1,49529010.0
2020-07-16,211.35,8222468883.2,39030370.0
2020-07-17,210.81,7621648287.8,36140220.0
2020-07-20,213.89,9408789104.0,44507600.0
2020-07-21,215.73,16436006752.1,75649160.0
2020-07-22,216.71,10453875884.8,48441000.0
2020-07-23,215.41,9454102078.5,43424820.0
2020-07-24,215.97,11521604596.7,53567220.0
2020-07-27,216.9,8310553242.2,38321750.0
2020-07-28,215.53,5319231657.0,24610340.0
2020-07-29,219.18,9005920588.0,41346230.0
2020-07-29,219.18,9005920588.0,41346230.0
2020-07-30,218.15,11138328730.9,51264970.0
2020-07-31,221.57,13145917240.5,59709710.0
2020-08-03,226.72,14565232568.0,64556650.0
2020-08-04,227.16,9543108136.4,42017490.0
2020-08-05,226.4,12399212426.2,54642900.0
2020-08-06,226.0,6807374079.6,30164090.0
2020-08-07,227.28,8061489862.1,35640160.0
2020-08-10,225.99,9837842413.7,43502880.0
2020-08-11,232.65,18901430660.7,81875170.0
2020-08-12,242.4,24086072932.3,101002270.0
2020-08-13,241.39,20686038715.6,85720330.0
2020-08-14,239.99,10611904575.6,44284550.0
2020-08-17,237.8,18405007815.5,77120410.0
2020-08-18,236.3,8727611405.3,36762880.0
2020-08-19,239.4,9128470275.9,38234650.0
2020-08-20,232.48,27336230596.3,116941150.0
2020-08-21,231.22,32170258945.3,138913060.0
2020-08-24,231.81,10345016893.4,44546800.0
2020-08-25,228.08,13519382620.3,58979870.0
2020-08-26,227.8,17191544879.4,75779450.0
2020-08-27,226.23,11613583692.0,51031070.0
2020-08-28,226.3,9232406392.9,40748090.0
2020-08-31,226.1,14071375876.6,62015070.0
2020-09-01,227.64,8522787144.6,37550370.0
2020-09-02,222.57,17450608746.8,77854040.0
2020-09-03,218.32,15382475469.6,69470720.0
2020-09-04,222.21,15500726113.3,70670060.0
2020-09-07,221.32,13178570253.6,59334960.0
2020-09-08,217.68,15302879362.2,70024350.0
2020-09-09,218.0,10478057857.9,48062980.0
2020-09-10,220.6,15594540161.9,71198540.0
2020-09-11,221.07,10116610895.1,45688920.0
2020-09-14,227.37,14157337173.7,62906200.0
2020-09-15,231.5,14255629551.8,61905270.0
2020-09-16,231.06,9156984436.9,39605930.0
2020-09-17,231.46,11305308495.3,49126710.0
2020-09-18,230.3,12588932834.6,54624840.0
2020-09-21,226.25,15914876384.9,70303620.0
2020-09-22,229.88,15206482113.8,66622080.0
2020-09-23,228.5,16403578895.1,71299220.0
2020-09-24,228.17,18732362394.8,81995110.0
2020-09-25,228.24,13705991460.3,60248340.0
2020-09-28,228.63,14741456973.9,64519830.0
2020-09-29,225.48,20396145374.2,90417190.0
2020-09-30,229.14,17872440194.2,78604470.0
2020-10-01,227.23,17791063640.7,77828210.0
2020-10-02,208.8,23838847083.7,114322450.0
2020-10-05,208.89,9513875234.4,45601880.0
2020-10-06,211.18,18494841962.5,87529560.0
2020-10-07,210.6,13059113369.6,62052620.0
2020-10-08,207.97,10346732010.9,49545460.0
2020-10-09,205.38,13514648160.3,65518060.0
2020-10-12,206.18,10804190710.5,52321380.0
2020-10-13,205.03,9481495812.4,46023280.0
2020-10-14,207.83,9685023432.1,46840170.0
2020-10-15,203.85,15627615937.8,76502030.0
2020-10-16,201.17,13392342059.7,66258500.0
2020-10-19,202.78,9616800475.9,47421400.0
2020-10-20,209.54,16761624910.9,80919110.0
2020-10-21,210.33,17405263503.0,82509750.0
2020-10-22,210.21,9827794477.3,46859510.0
2020-10-23,214.5,16035135288.8,75361490.0
2020-10-26,211.1,12523196337.9,58921210.0
2020-10-27,207.64,12740888699.7,61084680.0
2020-10-28,204.73,14346698389.2,70171420.0
2020-10-29,205.58,18784577809.2,91505270.0
2020-10-30,200.99,16956465782.8,83659620.0
2020-11-02,204.5,16569318135.9,82335660.0
2020-11-03,209.2,18755423471.8,90368710.0
2020-11-05,216.7,32864048096.0,152554980.0
2020-11-06,217.5,20569505846.9,94997390.0
2020-11-09,228.05,49040624016.0,217536750.0
2020-11-10,236.1,53418710876.7,229603230.0
2020-11-11,244.2,56981091002.2,234843470.0
2020-11-12,242.08,36869870227.7,151436920.0
2020-11-13,242.99,25594975927.1,106150870.0
2020-11-16,247.99,28152563676.1,113945190.0
2020-11-17,245.7,23346224330.0,94918470.0
2020-11-18,242.71,14733578918.6,60088940.0
2020-11-19,240.27,23265463603.1,97143730.0
2020-11-20,239.42,11633833057.0,48799870.0
2020-11-23,239.7,18049549354.9,74832280.0
